Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd IAT Mean,Bwd IAT Mean,SYN Flag Count,Label
1169013,3,4,8.666666667,2900.25,9945.997179,5.987957362,7302.5,389631.6667,0,DoS
1826359,3,6,8.666666667,1934.5,6369.503477,4.927837298,370,365267,0,DoS
71033,4,0,6,0,337.8711303,56.31185505,23677.66667,0,0,DoS
37555,3,4,8.666666667,2901.75,309759.0201,186.3932898,472.5,12476.66667,0,DoS
55717,3,6,8.666666667,1933.5,208679.5771,161.5305921,14499,11126.8,0,DoS
33830,3,4,8.666666667,2901.75,343866.3908,206.9169376,989.5,11244.33333,0,DoS
10962462,4,0,6,0,2.189289231,0.364881538,3654154,0,0,DoS
10933720,4,0,6,0,2.195044322,0.36584072,3644573.333,0,0,DoS
40215,3,4,8.666666667,2900.25,289120.9748,174.0644038,18562,13372.66667,0,DoS
1840399,3,5,8.666666667,2321.4,6320.911933,4.346883475,389,460087,0,DoS
1885704,3,5,8.666666667,2321.4,6169.048801,4.242447383,530.5,471393,0,DoS
8856830,4,0,6,0,2.709773136,0.451628856,2952276.667,0,0,DoS
56763,3,5,8.666666667,2321.4,204939.8376,140.9368779,357,14180.75,0,DoS
8807773,5,0,6,0,3.406082332,0.567680389,2201943.25,0,0,DoS
8781186,5,0,6,0,3.416395006,0.569399168,2195296.5,0,0,DoS
16,3,1,6,1375,87100000,250000,1,0,0,DoS
1771315,3,6,8.666666667,1934.5,6567.437186,5.080970917,403.5,354256.6,0,DoS
1757561,3,4,8.666666667,2901.75,6618.831437,3.982792062,439,585848.6667,0,DoS
1757200,3,6,8.666666667,1934.5,6620.191213,5.121784657,355.5,351427.2,0,DoS
1757646,3,5,8.666666667,2321.4,6618.51135,4.551542233,339.5,439408.5,0,DoS
776596,3,4,8.666666667,2901.75,14979.47453,9.013695667,506.5,258838.3333,0,DoS
716561,3,6,8.666666667,1934.5,16234.48667,12.5599914,379,143300.8,0,DoS
6854830,4,0,6,0,3.501180919,0.583530153,2284943.333,0,0,DoS
6853831,4,0,6,0,3.501691244,0.583615207,2284610.333,0,0,DoS
1824991,3,4,8.666666667,2900.25,6370.990323,3.835635354,3468,608317.6667,0,DoS
4991865,5,0,6,0,6.009777909,1.001629651,1247966.25,0,0,DoS
115516,3,4,8.666666667,2900.25,100652.7234,60.59766612,13516,38494,0,DoS
115334,3,5,8.666666667,2320.2,100811.556,69.3637609,13398.5,28811,0,DoS
4841912,4,0,6,0,4.956719577,0.826119929,1613970.667,0,0,DoS
3003922,4,0,6,0,7.989554988,1.331592498,1001307.333,0,0,DoS
3007935,4,0,6,0,7.978895821,1.32981597,1002645,0,0,DoS
3000912,5,0,6,0,9.996960924,1.666160154,750228,0,0,DoS
2999948,5,0,6,0,10.00017334,1.666695556,749987,0,0,DoS
48951,3,5,8.666666667,2320.2,237523.2375,163.4287349,14114,12203.75,0,DoS
2919449,5,0,6,0,10.27591165,1.712651942,729862.25,0,0,DoS
113617,3,5,8.666666667,2321.4,102387.8469,70.4119982,468.5,28399.75,0,DoS
1778408,3,4,8.666666667,2901.75,6541.243629,3.936104651,491,592787.6667,0,DoS
858018,5,0,6,0,34.96430145,5.827383575,214504.5,0,0,DoS
840076,5,0,6,0,35.71105471,5.951842452,210019,0,0,DoS
819653,3,5,8.666666667,2321.4,14192.59126,9.760227804,453,204894.25,0,DoS
44247689,2,0,6,0,0.271200604,0.045200101,44200000,0,0,DoS
820516,3,6,8.666666667,1934.5,14177.66381,10.9687075,532.5,164094.4,0,DoS
10884746,5,0,6,0,2.756150672,0.459358445,2721186.5,0,0,DoS
319299,3,4,8.666666667,2900.25,36414.14474,21.92302513,8098.5,106396.6667,0,DoS
319260,3,5,8.666666667,2320.2,36418.593,25.0579465,7737.5,79769.5,0,DoS
9224750,4,0,6,0,2.601696523,0.433616087,3074916.667,0,0,DoS
8962260,5,0,6,0,3.347369971,0.557894995,2240565,0,0,DoS
743938,3,4,8.666666667,2900.25,15628.99059,9.409386266,3512.5,247952.3333,0,DoS
8021778,5,0,6,0,3.739819277,0.623303213,2005444.5,0,0,DoS
840337,3,4,8.666666667,2901.75,13843.25574,8.32999142,566.5,280070,0,DoS
6830898,4,0,6,0,3.51344728,0.585574547,2276966,0,0,DoS
302485,3,6,8.666666667,1933.5,38438.26967,29.7535415,3538.5,60485.8,0,DoS
6227878,5,0,6,0,4.817050045,0.802841674,1556969.5,0,0,DoS
5170894,5,0,6,0,5.801704696,0.966950783,1292723.5,0,0,DoS
4870954,5,0,6,0,6.158957773,1.026492962,1217738.5,0,0,DoS
304631,3,6,8.666666667,1933.5,38167.48788,29.54394005,4910.5,60923.2,0,DoS
1636561,3,6,8.666666667,1934.5,7108.198228,5.499336719,489,327295.8,0,DoS
1636771,3,5,8.666666667,2321.4,7107.286236,4.88767213,485,409180.75,0,DoS
3166999,4,0,6,0,7.578152061,1.263025344,1055666.333,0,0,DoS
292292,3,6,8.666666667,1934.5,39799.24185,30.79112668,495,58443.6,0,DoS
791084,3,6,8.666666667,1933.5,14697.55424,11.37679437,11018.5,158178.4,0,DoS
2075536,4,0,6,0,11.56327811,1.927213019,691845.3333,0,0,DoS
1627160,3,6,8.666666667,1933.5,7145.5788,5.531109418,3370.5,325408.4,0,DoS
257273,3,6,8.666666667,1933.5,45193.23831,34.98229507,7429,51433.6,0,DoS
241906,3,4,8.666666667,2901.75,48088.9271,28.93685977,586.5,80609.33333,0,DoS
243040,3,6,8.666666667,1934.5,47864.54905,37.03094141,566.5,48598.8,0,DoS
831116,3,6,8.666666667,1933.5,13989.62359,10.82881331,4487,166212,0,DoS
25981,5,0,6,0,1154.689966,192.4483276,6495.25,0,0,DoS
202137,3,6,8.666666667,1934.5,57550.07742,44.5242583,507.5,40417.8,0,DoS
202312,3,5,8.666666667,2321.4,57500.29657,39.54288426,522.5,50566.5,0,DoS
833602,3,6,8.666666667,1934.5,13955.10088,10.7965192,441,166711,0,DoS
32272099,5,0,6,0,0.929595562,0.154932594,8068024.75,0,0,DoS
787521,3,5,8.666666667,2320.2,14764.05074,10.15845927,2251,196864,0,DoS
10386820,5,0,6,0,2.888275719,0.481379286,2596705,0,0,DoS
10110733,5,0,6,0,2.967143925,0.494523988,2527683.25,0,0,DoS
600893,3,6,8.666666667,1933.5,19349.53478,14.97770818,6439,120166.4,0,DoS
9777673,4,0,6,0,2.454571758,0.409095293,3259224.333,0,0,DoS
587580,3,6,8.666666667,1934.5,19798.15514,15.31706321,541,117506.2,0,DoS
9769765,4,0,6,0,2.456558576,0.409426429,3256588.333,0,0,DoS
507743,3,4,8.666666667,2900.25,22899.3802,13.78650223,18123.5,169214.3333,0,DoS
8393836,5,0,6,0,3.574051244,0.595675207,2098459,0,0,DoS
8378489,4,0,6,0,2.864478309,0.477413051,2792829.667,0,0,DoS
834247,3,6,8.666666667,1933.5,13937.11934,10.78817185,9095,166838,0,DoS
7762794,4,0,6,0,3.091670344,0.515278391,2587598,0,0,DoS
7230820,5,0,6,0,4.14890704,0.691484507,1807705,0,0,DoS
494528,3,5,8.666666667,2320.2,23511.30775,16.17704154,11127.5,123613.25,0,DoS
529193,3,4,8.666666667,2900.25,21971.1901,13.2276882,10856.5,176378.6667,0,DoS
1028581,3,6,8.666666667,1934.5,11309.75587,8.749918577,456,205706.8,0,DoS
4327890,4,0,6,0,5.545427448,0.924237908,1442630,0,0,DoS
1402030,3,5,8.666666667,2321.4,8297.254695,5.706011997,435.5,350488.25,0,DoS
4319887,5,0,6,0,6.944626098,1.157437683,1079971.75,0,0,DoS
891751,3,4,8.666666667,2901.75,13045.12134,7.849724867,629.5,297234.3333,0,DoS
258802,3,7,8.666666667,1658.142857,44949.42079,38.63957775,540,43120.5,0,DoS
4052919,5,0,6,0,7.402072432,1.233678739,1013229.75,0,0,DoS
3764980,4,0,6,0,6.374535854,1.062422642,1254993.333,0,0,DoS
3757094,5,0,6,0,7.984894709,1.330815785,939273.5,0,0,DoS
3752981,4,0,6,0,6.394916468,1.065819411,1250993.667,0,0,DoS
3212319,4,0,6,0,7.471238068,1.245206345,1070773,0,0,DoS
1354679,3,6,8.666666667,1933.5,8582.845087,6.643640302,3260,270921.8,0,DoS
117431,3,5,8.666666667,2321.4,99062.42815,68.12511177,515.5,29327.5,0,DoS
2049957,5,0,6,0,14.63445331,2.439075551,512489.25,0,0,DoS
509162,3,5,8.666666667,2321.4,22847.34525,15.71209163,597.5,127266.25,0,DoS
848037,3,6,8.666666667,1934.5,13717.56185,10.61274449,376.5,169597.8,0,DoS
58529,3,5,8.666666667,2321.4,198756.1722,136.6843787,421.5,14615.75,0,DoS
307074,3,6,8.666666667,1934.5,37883.37665,29.30889623,460.5,61413.6,0,DoS
21806375,4,0,6,0,1.100595583,0.183432597,7268791.667,0,0,DoS
262855,3,6,8.666666667,1934.5,44256.33905,34.23940956,568,52544.8,0,DoS
211282,3,5,8.666666667,2320.2,55030.71724,37.86408686,10213.5,52819.25,0,DoS
723651,3,6,8.666666667,1933.5,16067.13734,12.43693438,3088,144723,0,DoS
1505547,3,6,8.666666667,1934.5,7726.759776,5.977893749,486,301100.2,0,DoS
1414014,3,6,8.666666667,1934.5,8226.934104,6.364859188,349,282792.6,0,DoS
9128758,5,0,6,0,3.28631781,0.547719635,2282189.5,0,0,DoS
7407827,5,0,6,0,4.049770601,0.674961767,1851956.75,0,0,DoS
8050806,5,0,6,0,3.726334978,0.62105583,2012701.5,0,0,DoS
8049820,5,0,6,0,3.726791407,0.621131901,2012455,0,0,DoS
390044,3,4,8.666666667,2900.25,29809.45739,17.94669319,14788,130011.3333,0,DoS
7631822,4,0,6,0,3.144727432,0.524121239,2543940.667,0,0,DoS
935719,3,6,8.666666667,1934.5,12432.15111,9.618272152,545,187133.6,0,DoS
1537348,3,5,8.666666667,2321.4,7566.926942,5.203766486,417.5,384333,0,DoS
5628788,4,0,6,0,4.263795332,0.710632555,1876262.667,0,0,DoS
384366,3,6,8.666666667,1934.5,30265.4241,23.4151824,421.5,76864,0,DoS
4048940,5,0,6,0,7.409346644,1.234891107,1012235,0,0,DoS
18611,3,4,8.666666667,2900.25,624738.0581,376.1216485,9010,6200.666667,0,DoS
19802,3,6,8.666666667,1933.5,587162.9128,454.4995455,9018,3949.6,0,DoS
3982924,5,0,6,0,7.532154769,1.255359128,995731,0,0,DoS
9695,3,6,8.666666667,1933.5,1199277.978,928.3135637,4485.5,1895.2,0,DoS
3634503,4,0,6,0,6.603378784,1.100563131,1211501,0,0,DoS
3630024,5,0,6,0,8.264408169,1.377401362,907506,0,0,DoS
3632551,4,0,6,0,6.606927198,1.101154533,1210850.333,0,0,DoS
2782995,4,0,6,0,8.623802774,1.437300462,927665,0,0,DoS
2776964,5,0,6,0,10.8031649,1.800527483,694241,0,0,DoS
42465,3,6,8.666666667,1934.5,273943.2474,211.9392441,432.5,8482.8,0,DoS
1635768,4,0,6,0,14.67200728,2.445334546,545256,0,0,DoS
948788,3,5,8.666666667,2321.4,12260.90549,8.431809846,411,237183.25,0,DoS
725009,5,0,6,0,41.37879668,6.896466113,181252.25,0,0,DoS
32970,3,6,8.666666667,1933.5,352653.9278,272.9754322,15505.5,6583.4,0,DoS
12096893,4,0,6,0,1.983980515,0.330663419,4032297.667,0,0,DoS
1216075,3,5,8.666666667,2320.2,9561.087926,6.57854162,7982.5,303948.75,0,DoS
10872673,5,0,6,0,2.759211097,0.459868516,2718168.25,0,0,DoS
1205263,3,5,8.666666667,2320.2,9646.857159,6.637555455,2878.5,301288,0,DoS
752912,3,6,8.666666667,1934.5,15450.67684,11.9535882,515.5,150569.6,0,DoS
711665,3,4,8.666666667,2901.75,16346.17411,9.836088609,459.5,237200.3333,0,DoS
8098102,5,0,6,0,3.704571763,0.617428627,2024525.5,0,0,DoS
1196258,3,5,8.666666667,2321.4,9724.490871,6.687520585,369.5,299053,0,DoS
688224,3,5,8.666666667,2321.4,16902.92695,11.62412238,466.5,172043.75,0,DoS
1859661,2,5,10,2321.4,6252.214785,3.764126903,744,464902.75,0,DoS
711151,2,5,10,2321.4,16349.55164,9.843197858,980,177776.5,0,DoS
769142,3,4,8.666666667,2901.75,15124.64538,9.101050261,481,256372.3333,0,DoS
57897,3,6,8.666666667,1933.5,200822.1497,155.4484688,8930.5,11566.8,0,DoS
4060923,5,0,6,0,7.387483092,1.231247182,1015230.75,0,0,DoS
4059894,4,0,6,0,5.911484389,0.985247398,1353298,0,0,DoS
2212589,5,0,6,0,13.55877662,2.259796103,553147.25,0,0,DoS
112487,3,6,8.666666667,1934.5,103416.3948,80.00924551,486.5,22473.8,0,DoS
31446,3,4,8.666666667,2900.25,369744.9596,222.6038288,3009,10470.66667,0,DoS
40623,3,5,8.666666667,2320.2,286217.1676,196.9327721,6670.5,10150,0,DoS
36982,3,4,8.666666667,2900.25,314396.1927,189.281272,5524,12323.66667,0,DoS
34964,3,7,8.666666667,1657.285714,332542.0432,286.0084659,2451,5825.5,0,DoS
11364707,5,0,6,0,2.639751293,0.439958549,2841176.75,0,0,DoS
11136729,5,0,6,0,2.693789173,0.448964862,2784182.25,0,0,DoS
9357779,4,0,6,0,2.564711135,0.427451856,3119259.667,0,0,DoS
133149,3,5,8.666666667,2321.4,87368.28666,60.08306484,1116,33270.5,0,DoS
61874,3,5,8.666666667,2321.4,188011.1194,129.2950189,542.5,15457,0,DoS
9139743,5,0,6,0,3.282368005,0.547061334,2284935.75,0,0,DoS
33349,3,5,8.666666667,2320.2,348646.1363,239.887253,14732,8312,0,DoS
8083765,4,0,6,0,2.968913619,0.494818936,2694588.333,0,0,DoS
8078789,4,0,6,0,2.970742273,0.495123712,2692929.667,0,0,DoS
732397,3,6,8.666666667,1934.5,15883.46211,12.28841735,337,146470,0,DoS
731673,3,5,8.666666667,2321.4,15899.179,10.93384613,356,182906.25,0,DoS
7273811,5,0,6,0,4.124385415,0.687397569,1818452.75,0,0,DoS
7209830,5,0,6,0,4.160985765,0.693497628,1802457.5,0,0,DoS
7212876,5,0,6,0,4.15922858,0.693204763,1803219,0,0,DoS
52798,3,6,8.666666667,1933.5,220216.6749,170.4610023,11927.5,10530.8,0,DoS
1112845,3,6,8.666666667,1933.5,10447.9959,8.087379644,11262,222561.8,0,DoS
1830602,3,6,8.666666667,1933.5,6351.462524,4.916415474,6344,366111,0,DoS
102206,3,5,8.666666667,2320.2,113760.4446,78.2732912,8602,25540.25,0,DoS
101157,3,5,8.666666667,2320.2,114940.1426,79.0849867,8173.5,25285.75,0,DoS
5193457,5,0,6,0,5.77649916,0.96274986,1298364.25,0,0,DoS
94406,3,4,8.666666667,2900.25,123159.5449,74.14782959,4722.5,31464.33333,0,DoS
5144869,5,0,6,0,5.831052258,0.971842043,1286217.25,0,0,DoS
1112230,3,5,8.666666667,2320.2,10453.77305,7.192756894,11218,278048,0,DoS
1107216,3,4,8.666666667,2900.25,10501.1127,6.322162975,8787,369051,0,DoS
1787345,3,5,8.666666667,2320.2,6505.17947,4.475912597,1799,446828,0,DoS
107137,3,5,8.666666667,2320.2,108524.5993,74.67074867,10844.5,26770.5,0,DoS
105651,3,4,8.666666667,2900.25,110051.017,66.25588021,9006,35210.66667,0,DoS
3186940,4,0,6,0,7.530734811,1.255122469,1062313.333,0,0,DoS
1819511,3,5,8.666666667,2321.4,6393.476049,4.39678573,481,454855,0,DoS
62218,3,7,8.666666667,1657.285714,186875.1808,160.7251921,20118,10364.16667,0,DoS
303396,3,4,8.666666667,2901.75,38342.62812,23.07215652,368,101126.3333,0,DoS
68803,3,5,8.666666667,2321.4,169076.9298,116.2739997,384,17179,0,DoS
12287698,5,0,6,0,2.441466253,0.406911042,3071924.5,0,0,DoS
629921,3,6,8.666666667,1933.5,18457.87011,14.28750589,13507.5,125977,0,DoS
11549349,5,0,6,0,2.597549005,0.432924834,2887337.25,0,0,DoS
44724,3,6,8.666666667,1933.5,259972.2744,201.2342367,21899,8934.4,0,DoS
765646,3,6,8.666666667,1933.5,15185.86919,11.75477962,13539,153116,0,DoS
986328,3,4,8.666666667,2900.25,11788.16783,7.097030602,3130,328756,0,DoS
899547,3,4,8.666666667,2901.75,12932.06469,7.781694564,471,299844.3333,0,DoS
42114,3,6,8.666666667,1933.5,276083.9626,213.7056561,1696.5,8407.2,0,DoS
267118,3,4,8.666666667,2900.25,43527.57957,26.20564694,13986.5,89033,0,DoS
8338787,4,0,6,0,2.878116445,0.479686074,2779595.667,0,0,DoS
844024,3,5,8.666666667,2321.4,13782.78343,9.478403458,380,210993.75,0,DoS
247367,3,4,8.666666667,2901.75,47027.29143,28.2980349,391.5,82437.33333,0,DoS
247572,3,4,8.666666667,2900.25,46964.11549,28.27460294,2169.5,82512.66667,0,DoS
4339923,5,0,6,0,6.912565039,1.152094173,1084980.75,0,0,DoS
311276,3,5,8.666666667,2321.4,37371.97857,25.70066436,443,77808.25,0,DoS
2677972,4,0,6,0,8.962005577,1.493667596,892657.3333,0,0,DoS
2673106,4,0,6,0,8.978319603,1.4963866,891035.3333,0,0,DoS
2409546,5,0,6,0,12.45047822,2.075079704,602386.5,0,0,DoS
890783,3,4,8.666666667,2901.75,13059.29727,7.858255041,370.5,296912.6667,0,DoS
1447968,4,0,6,0,16.57495193,2.762491989,482656,0,0,DoS
71941,3,5,8.666666667,2321.4,161701.9502,111.2022352,507.5,17974,0,DoS
764519,3,4,8.666666667,2900.25,15208.25513,9.15608376,16107,254827.3333,0,DoS
595386,4,0,6,0,40.30998378,6.718330629,198462,0,0,DoS
594806,5,0,6,0,50.43661295,8.406102158,148701.5,0,0,DoS
1068870,3,4,8.666666667,2901.75,10883.45636,6.548972279,340,356274.3333,0,DoS
1065972,3,4,8.666666667,2901.75,10913.04462,6.566776613,417.5,355308.6667,0,DoS
516708,3,6,8.666666667,1933.5,22502.0708,17.4179614,15266.5,103328.8,0,DoS
513892,3,4,8.666666667,2900.25,22625.37654,13.62153916,10919.5,171286.6667,0,DoS
1110984,3,6,8.666666667,1933.5,10465.49725,8.100926746,8179,222184,0,DoS
1102400,3,6,8.666666667,1934.5,10552.43106,8.164005806,669.5,220468.2,0,DoS
661071,3,5,8.666666667,2321.4,17597.20212,12.10157457,395.5,165256,0,DoS
257073,3,5,8.666666667,2321.4,45251.73783,31.11956526,274,64254.5,0,DoS
542346,3,4,8.666666667,2900.25,21438.34379,12.9068897,13553.5,180756.6667,0,DoS
1359949,3,5,8.666666667,2320.2,8549.585315,5.882573538,6423.5,339975.5,0,DoS
116072,3,4,8.666666667,2901.75,100222.2758,60.30739541,328.5,38684.66667,0,DoS
533508,3,6,8.666666667,1933.5,21793.48763,16.86947525,10283,106686.4,0,DoS
510009,3,5,8.666666667,2321.4,22809.4014,15.6859977,328,127490.75,0,DoS
883954,3,5,8.666666667,2321.4,13160.18707,9.050244696,393,220977,0,DoS
523231,3,6,8.666666667,1933.5,22221.54268,17.2008157,7490.5,104626.6,0,DoS
4824875,4,0,6,0,4.97422213,0.829037022,1608291.667,0,0,DoS
540856,3,5,8.666666667,2320.2,21497.40411,14.79136776,13031,135201.25,0,DoS
841022,5,0,6,0,35.67088614,5.945147689,210255.5,0,0,DoS
1538174,3,5,8.666666667,2321.4,7562.863499,5.200972062,284,384532.25,0,DoS
1538219,3,6,8.666666667,1934.5,7562.642251,5.850922398,289,307632.8,0,DoS
72783942,8,5,7,2321.4,160.2413895,0.178610826,10100000,458659.75,0,DoS
72798070,8,4,7,2901.75,160.2102913,0.164839535,10200000,459314.3333,0,DoS
71978231,9,6,6.888888889,1934.5,162.1184605,0.208396341,8916122.5,130020.8,0,DoS
895442,3,4,8.666666667,2900.25,12984.64892,7.817368406,6497.5,298447.3333,0,DoS
954373,3,6,8.666666667,1934.5,12189.15455,9.430275165,422,190861.4,0,DoS
32776,3,6,8.666666667,1933.5,354741.2741,274.5911643,15511.5,6553.2,0,DoS
18727,3,5,8.666666667,2320.2,620868.2651,427.1906872,8526,4669,0,DoS
73140025,8,6,7,1934.5,159.4612526,0.191413662,10200000,368403.6,0,DoS
286621,3,4,8.666666667,2900.25,40565.76455,24.42249521,13015,95526.66667,0,DoS
345037,3,6,8.666666667,1933.5,33697.8353,26.08415909,12515,68998.6,0,DoS
71364886,8,6,7,1933.5,163.3436365,0.196174909,10200000,9177,0,DoS
658719,3,5,8.666666667,2321.4,17660.0341,12.14478404,335,164670.75,0,DoS
72188963,8,4,7,2900.25,161.4789784,0.166230397,10100000,406316.6667,0,DoS
72242285,8,5,7,2320.2,161.3597909,0.179950011,10100000,318815.25,0,DoS
72863506,8,4,7,2901.75,160.0664124,0.164691499,10200000,503705,0,DoS
72024138,9,5,6.888888889,2321.4,162.0151289,0.194379279,8917057.125,172137.25,0,DoS
71954294,8,4,7,2900.25,162.0056198,0.166772535,10300000,16059.66667,0,DoS
677719,3,5,8.666666667,2321.4,17164.93119,11.80430237,478,169426.75,0,DoS
616984,3,4,8.666666667,2901.75,18854.62184,11.34551301,344,205635.6667,0,DoS
602239,3,5,8.666666667,2321.4,19316.25152,13.28376276,322,150525,0,DoS
32019,3,7,8.666666667,1657.285714,363128.1427,312.3145632,15017,5329.333333,0,DoS
1180492,3,6,8.666666667,1933.5,9849.28318,7.623939849,8009.5,236077,0,DoS
73066905,8,5,7,2320.2,159.5387132,0.177919128,10300000,199224.75,0,DoS
71974986,8,4,7,2900.25,161.959045,0.16672459,10200000,294300.6667,0,DoS
1275312,3,5,8.666666667,2321.4,9121.689438,6.27297477,298.5,318816.5,0,DoS
699202,3,4,8.666666667,2901.75,16637.53822,10.01141301,268.5,233052.3333,0,DoS
71659815,8,6,7,1933.5,162.6713661,0.195367515,10200000,81555,0,DoS
1170097,2,6,10,1933.5,9931.655239,6.837040006,3371,234018,0,DoS
71920557,8,6,7,1934.5,162.16504,0.194659227,10100000,302111.8,0,DoS
71277299,8,5,7,2321.4,163.6285348,0.18238626,10100000,230115.5,0,DoS
71275892,9,6,6.888888889,1933.5,163.6317649,0.210449839,8908969.625,7911.6,0,DoS
42437,3,5,8.666666667,2320.2,273982.6095,188.5147395,17979,10584.75,0,DoS
1172992,2,4,10,2900.25,9907.143442,5.1151244,27017,390985,0,DoS
71271957,9,5,6.888888889,2321.4,163.7249837,0.196430694,8895206.125,27743.75,0,DoS
72233579,8,5,7,2320.2,161.3792389,0.1799717,10200000,251903,0,DoS
71148120,8,6,7,1934.5,163.9256245,0.196772592,10000000,203370.4,0,DoS
71222219,9,5,6.888888889,2321.4,163.839321,0.196567872,8793723,218242.75,0,DoS
72247620,8,6,7,1933.5,161.3478755,0.19377801,10200000,213049.4,0,DoS
71221436,8,4,7,2900.25,163.6726336,0.168488599,10100000,292804.6667,0,DoS
50317,3,4,8.666666667,2900.25,231074.9846,139.1179919,3836.5,16735.33333,0,DoS
40864,3,5,8.666666667,2320.2,284529.1699,195.7713391,7192,10206.5,0,DoS
39424,3,6,8.666666667,1933.5,294921.875,228.2873377,17903.5,7864.8,0,DoS
72167011,8,4,7,2900.25,161.5280977,0.166280962,10200000,340999,0,DoS
72917399,8,5,7,2321.4,159.9481079,0.178283924,10300000,233823.25,0,DoS
71226627,8,4,7,2900.25,163.6607051,0.16847632,10000000,297060.6667,0,DoS
857100,3,5,8.666666667,2321.4,13572.51196,9.333800023,301.5,214264,0,DoS
40686,3,6,8.666666667,1933.5,285773.9763,221.2063118,18608,8124.4,0,DoS
72155782,8,6,7,1934.5,161.6363883,0.194024645,10200000,200197.2,0,DoS
1776711,3,4,8.666666667,2900.25,6544.114378,3.939864165,7021.5,592222.3333,0,DoS
70417613,8,5,7,2320.2,165.5409706,0.184612904,10100000,9923.5,0,DoS
72007674,8,5,7,2321.4,161.9688479,0.180536313,10100000,260954,0,DoS
71098374,8,5,7,2321.4,164.0403197,0.18284525,10000000,251573,0,DoS
1636844,3,5,8.666666667,2321.4,7106.969265,4.88745415,439.5,409173.75,0,DoS
88501,3,5,8.666666667,2321.4,131444.8424,90.39445882,461,22113,0,DoS
138694,3,6,8.666666667,1934.5,83875.29381,64.89105513,448,27737.4,0,DoS
71692507,9,5,6.888888889,2321.4,162.764569,0.195278427,8888855.5,146067.5,0,DoS
35109,3,5,8.666666667,2320.2,331168.6462,227.8618018,3851,8717.75,0,DoS
1818164,3,6,8.666666667,1934.5,6398.212702,4.95004851,259,363623.4,0,DoS
70342400,9,4,6.888888889,2900.25,165.8032709,0.184810299,8740006,151455,0,DoS
70676700,8,5,7,2320.2,164.9341296,0.183936149,10000000,149560.5,0,DoS
99425,3,4,8.666666667,2900.25,116942.4189,70.40482776,7029.5,33087.66667,0,DoS
806231,3,5,8.666666667,2321.4,14428.86716,9.922714458,346.5,201554.5,0,DoS
71019735,9,6,6.888888889,1933.5,164.2219589,0.211208898,8824790.25,88348.8,0,DoS
293912,3,6,8.666666667,1934.5,39579.87425,30.62141049,311,58779.6,0,DoS
60701,3,4,8.666666667,2901.75,191644.2892,115.3193522,337.5,20195,0,DoS
71735889,8,5,7,2320.2,162.4988574,0.181220309,10100000,189203.25,0,DoS
803249,3,6,8.666666667,1933.5,14474.96355,11.20449574,1535.5,160640.6,0,DoS
1585551,3,4,8.666666667,2901.75,7336.881627,4.414869027,354.5,528502.6667,0,DoS
979473,3,5,8.666666667,2321.4,11876.79497,8.167657506,293.5,244829.5,0,DoS
70970990,8,5,7,2321.4,164.3347514,0.183173435,9986839.143,265969,0,DoS
36706,3,6,8.666666667,1933.5,316760.2027,245.1915218,18008.5,7335.8,0,DoS
71135711,8,5,7,2321.4,163.9542198,0.18274928,10000000,207041.5,0,DoS
980315,3,6,8.666666667,1934.5,11866.5939,9.180722523,291.5,196052.8,0,DoS
1021734,3,7,8.666666667,1658.142857,11385.54653,9.787283187,283,170281.3333,0,DoS
839626,3,6,8.666666667,1934.5,13854.97829,10.71905825,288.5,167916.4,0,DoS
70972715,8,5,7,2320.2,164.2462177,0.183168983,10000000,229164.75,0,DoS
1623163,3,4,8.666666667,2901.75,7166.871103,4.312567499,1214.5,541049.6667,0,DoS
47966,3,4,8.666666667,2900.25,242400.8673,145.9367052,1633.5,15978,0,DoS
308632,3,5,8.666666667,2321.4,37692.13821,25.92083776,333,77146,0,DoS
891307,3,5,8.666666667,2321.4,13051.6197,8.975583048,273.5,222821.25,0,DoS
787859,3,5,8.666666667,2320.2,14757.7168,10.15410118,9428.5,196924.5,0,DoS
70212011,8,4,7,2900.25,166.0257246,0.170910929,9991766.429,96974,0,DoS
890473,3,5,8.666666667,2321.4,13063.8436,8.983989408,318.5,222596.25,0,DoS
292754,3,5,8.666666667,2321.4,39736.434,27.3266975,245,73183.75,0,DoS
